benchmark,benchmark_version,config_hash,config_id,fit_mode,grid_side,dimension_p,smoothness,decay_true,variance_true,range_true,bandwidth,input_spacing,candidate_count,decay_candidate_count,variance_candidate_count,delta,seed,git_commit,git_dirty,model,sample_size,sample_size_times_dimension,inverse_sqrt_sample_size_times_dimension,trial,decay_estimate,variance_estimate,range_estimate,population_grid_decay_target,population_grid_variance_target,population_continuous_decay_target,population_continuous_variance_target,decay_error_to_truth,variance_error_to_truth,decay_error_to_grid_target,variance_error_to_grid_target,sample_objective_at_estimate,population_objective_at_estimate,criterion_deviation_at_estimate,sample_objective_at_population_target,population_objective_at_population_target,criterion_deviation_at_population_target,max_abs_criterion_deviation,population_excess_at_estimate,erm_deterministic_excess_limit,erm_inequality_holds,uniform_likelihood_bound,uniform_excess_bound,max_candidatewise_deviation_to_bound_ratio,simultaneous_candidatewise_bound_holds,uniform_bound_holds,population_excess_within_uniform_bound,finite_grid_oracle_selected,worst_bound_decay,worst_bound_variance,worst_bound_frobenius_norm,worst_bound_operator_norm,worst_bound_stable_rank
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,151,1.1514259016263246,0.6300716507089532,0.8684883661098435,1.0,1.0,0.9999998901589856,1.0000002591823471,0.15142590162632463,-0.3699283492910468,0.15142590162632463,-0.3699283492910468,-1.419214084517627,-1.3443648779475559,-0.07484920657007114,-1.4125485338303014,-1.3536526182906374,-0.058895915539664,30.556002238104888,0.009287740343081552,61.112004476209776,True,193.7028273545849,387.4056547091698,0.20963155565784758,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,152,1.0177813753709763,1.037331581929148,0.9825292780932495,1.0,1.0,0.9999998901589856,1.0000002591823471,0.01778137537097635,0.03733158192914798,0.01778137537097635,0.03733158192914798,-1.3159525396607326,-1.3521157343462264,0.03616319468549402,-1.3144716332701616,-1.3536526182906374,0.03918098502047579,26.162202814811582,0.0015368839444109827,52.324405629623165,True,193.7028273545849,387.4056547091698,0.13948983702757833,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,153,0.9765649675873388,1.1793133139282195,1.0239974125536766,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.023435032412661205,0.17931331392821948,-0.023435032412661205,0.17931331392821948,-1.297141746702712,-1.3507146013335711,0.05357285463085903,-1.2937770871230279,-1.3536526182906374,0.05987553116760941,33.95957936255302,0.002938016957066303,67.91915872510604,True,193.7028273545849,387.4056547091698,0.21311835684178765,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,154,0.9536791359188601,0.8453778938649625,1.0485707009166245,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.04632086408113989,-0.15462210613503746,-0.04632086408113989,-0.15462210613503746,-1.4890521382872641,-1.3315082089008976,-0.15754392938636652,-1.4718825409001366,-1.3536526182906374,-0.1182299226094991,75.13466315796244,0.022144409389739828,150.26932631592487,True,193.7028273545849,387.4056547091698,0.42099144589089016,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,155,1.1050336325625498,0.8106130830989491,0.9049498318716517,1.0,1.0,0.9999998901589856,1.0000002591823471,0.10503363256254983,-0.18938691690105092,0.10503363256254983,-0.18938691690105092,-1.343341419356215,-1.3517044971221843,0.008363077765969267,-1.3416687368404538,-1.3536526182906374,0.011983881450183642,17.290772862605927,0.0019481211684531097,34.58154572521185,True,193.7028273545849,387.4056547091698,0.08926443201035011,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,156,1.0481223894689577,1.0184947628383505,0.9540870513286721,1.0,1.0,0.9999998901589856,1.0000002591823471,0.04812238946895775,0.018494762838350498,0.04812238946895775,0.018494762838350498,-1.2889637424577394,-1.3493516717830645,0.060387929325325024,-1.284248076259524,-1.3536526182906374,0.06940454203111329,48.31468997075953,0.004300946507572956,96.62937994151906,True,193.7028273545849,387.4056547091698,0.24948288205624128,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,157,1.1313096599027817,0.8106130830989491,0.8839312837529685,1.0,1.0,0.9999998901589856,1.0000002591823471,0.13130965990278165,-0.18938691690105092,0.13130965990278165,-0.18938691690105092,-1.3142821589486955,-1.3495442856032371,0.03526212665454154,-1.3100142974979139,-1.3536526182906374,0.043638320792723506,38.23546715197665,0.004108332687400296,76.4709343039533,True,193.7028273545849,387.4056547091698,0.19756503959758653,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,158,0.931329634457323,1.2924781278852444,1.0737336846182186,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.06867036554267703,0.2924781278852444,-0.06867036554267703,0.2924781278852444,-1.3134025152462745,-1.3510778882250607,0.037675372978786176,-1.3105442419447875,-1.3536526182906374,0.04310837634584991,17.29841539896232,0.0025747300655767358,34.59683079792464,True,193.7028273545849,387.4056547091698,0.15370931577140318,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,159,0.8673748880184106,1.5524270597895442,1.1529040254838163,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.13262511198158944,0.5524270597895442,-0.13262511198158944,0.5524270597895442,-1.304210389912154,-1.3486281220936567,0.04441773218150275,-1.2986004692502275,-1.3536526182906374,0.055052149040409726,18.996777499878835,0.0050244961969807544,37.99355499975767,True,193.7028273545849,387.4056547091698,0.1992849533150028,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,160,1.1050336325625498,0.7146637834355598,0.9049498318716517,1.0,1.0,0.9999998901589856,1.0000002591823471,0.10503363256254983,-0.2853362165644402,0.10503363256254983,-0.2853362165644402,-1.4046727338873,-1.3488014686710912,-0.05587126521620879,-1.401115983864655,-1.3536526182906374,-0.04746336557401748,31.339059182897703,0.004851149619546247,62.678118365795406,True,193.7028273545849,387.4056547091698,0.16893903543001404,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,161,1.0481223894689577,0.8816336651061958,0.9540870513286721,1.0,1.0,0.9999998901589856,1.0000002591823471,0.04812238946895775,-0.11836633489380421,0.04812238946895775,-0.11836633489380421,-1.363170460482555,-1.3531917186751032,-0.009978741807451709,-1.3627364794312467,-1.3536526182906374,-0.009083861140609384,2.70361258895751,0.0004608996155341938,5.40722517791502,True,193.7028273545849,387.4056547091698,0.03672054212333508,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,162,0.8271973337231159,1.610381617761104,1.2089013820911632,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.17280266627688412,0.6103816177611039,-0.17280266627688412,0.6103816177611039,-1.3441409942344607,-1.3485827217824895,0.004441727548028898,-1.3374478184406065,-1.3536526182906374,0.016204799850030926,8.143211394510347,0.005069896508147931,16.286422789020694,True,193.7028273545849,387.4056547091698,0.15762973132266409,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,163,0.9765649675873388,0.9194443397318636,1.0239974125536766,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.023435032412661205,-0.08055566026813643,-0.023435032412661205,-0.08055566026813643,-1.423990374009572,-1.348399378191122,-0.07559099581845015,-1.4192385157172103,-1.3536526182906374,-0.06558589742657278,37.98704095078518,0.005253240099515333,75.97408190157036,True,193.7028273545849,387.4056547091698,0.23344358570144252,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,164,1.0,0.9389534946450734,1.0,1.0,1.0,0.9999998901589856,1.0000002591823471,0.0,-0.06104650535492662,0.0,-0.06104650535492662,-1.3873196071308036,-1.3526395456451064,-0.03468006148569726,-1.3862155832171388,-1.3536526182906374,-0.03256296492650146,17.551935307827602,0.0010130726455310768,35.103870615655204,True,193.7028273545849,387.4056547091698,0.11592794116626987,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,165,0.8881896410448874,1.1162277138629513,1.1258856822779155,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.1118103589551126,0.11622771386295128,-0.1118103589551126,0.11622771386295128,-1.4416040038424434,-1.3430768859573896,-0.09852711788505361,-1.4318435382661514,-1.3536526182906374,-0.07819091997551403,54.580247851632464,0.010575732333247823,109.16049570326493,True,193.7028273545849,387.4056547091698,0.29569630331458924,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,166,1.1997658422952566,0.6434407747645622,0.8334959745869351,1.0,1.0,0.9999998901589856,1.0000002591823471,0.19976584229525662,-0.3565592252354378,0.19976584229525662,-0.3565592252354378,-1.3650038620490812,-1.346619719274699,-0.01838414277438235,-1.3606802711916752,-1.3536526182906374,-0.007027652901037962,4.365927997884488,0.00703289901593851,8.731855995768976,True,193.7028273545849,387.4056547091698,0.09602980860110066,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,167,0.8470479294037707,1.3655248344454134,1.1805707390181461,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.15295207059622928,0.3655248344454134,-0.15295207059622928,0.3655248344454134,-1.4020834887601266,-1.3472832761521054,-0.05480021260802118,-1.3958376138078572,-1.3536526182906374,-0.04218499551721988,44.8977452563206,0.006369342138532019,89.7954905126412,True,193.7028273545849,387.4056547091698,0.2317867316109565,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,168,1.0667594471108302,0.9792224481569407,0.9374184617800772,1.0,1.0,0.9999998901589856,1.0000002591823471,0.06675944711083015,-0.020777551843059294,0.06675944711083015,-0.020777551843059294,-1.2904663082827375,-1.34893711158246,0.05847080329972241,-1.2854134214995856,-1.3536526182906374,0.06823919679105178,49.07168360164836,0.0047155067081774416,98.14336720329672,True,193.7028273545849,387.4056547091698,0.2561206191624776,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,169,1.0177813753709763,1.037331581929148,0.9825292780932495,1.0,1.0,0.9999998901589856,1.0000002591823471,0.01778137537097635,0.03733158192914798,0.01778137537097635,0.03733158192914798,-1.3173047713706736,-1.3521157343462264,0.034810962975552896,-1.3159298918820799,-1.3536526182906374,0.037722726408557505,25.73690201692752,0.0015368839444109827,51.47380403385504,True,193.7028273545849,387.4056547091698,0.13437444132164933,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,170,0.9095038942869437,1.0959582263852172,1.0995005148207813,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.09049610571305633,0.09595822638521723,-0.09049610571305633,0.09595822638521723,-1.4256865349303909,-1.347291284929057,-0.07839525000133377,-1.4192024898953162,-1.3536526182906374,-0.06554987160467884,48.43253333562258,0.006361333361580401,96.86506667124516,True,193.7028273545849,387.4056547091698,0.25179362475845257,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,171,1.1650350582750808,0.6852743809295735,0.8583432686399779,1.0,1.0,0.9999998901589856,1.0000002591823471,0.1650350582750808,-0.3147256190704265,0.1650350582750808,-0.3147256190704265,-1.3686849470813154,-1.3487634100599082,-0.019921537021407355,-1.3652034476149861,-1.3536526182906374,-0.011550829324348866,1.4477779640368942,0.004889208230729247,2.8955559280737884,True,193.7028273545849,387.4056547091698,0.09293283863818624,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,172,0.931329634457323,0.9792224481569407,1.0737336846182186,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.06867036554267703,-0.020777551843059294,-0.06867036554267703,-0.020777551843059294,-1.450236859434814,-1.3430105117765403,-0.10722634765827369,-1.4408379986324227,-1.3536526182906374,-0.08718538034178541,56.1882452734257,0.010642106514097138,112.3764905468514,True,193.7028273545849,387.4056547091698,0.3130820542208254,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,173,1.060510561183008,0.9003405372962772,0.942942047540283,1.0,1.0,0.9999998901589856,1.0000002591823471,0.060510561183007905,-0.09965946270372283,0.060510561183007905,-0.09965946270372283,-1.3366210948468156,-1.352791876171414,0.016170781324598316,-1.3356727657911471,-1.3536526182906374,0.017979852499490245,14.371366786504488,0.0008607421192234899,28.742733573008977,True,193.7028273545849,387.4056547091698,0.07761986582300269,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,174,0.9765649675873388,0.9194443397318636,1.0239974125536766,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.023435032412661205,-0.08055566026813643,-0.023435032412661205,-0.08055566026813643,-1.4265534389878214,-1.348399378191122,-0.07815406079669943,-1.4213641214891033,-1.3536526182906374,-0.06771150319846597,45.89972904156205,0.005253240099515333,91.7994580831241,True,193.7028273545849,387.4056547091698,0.24126173854361505,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,175,1.144681054760342,0.7937705277401985,0.8736057924968161,1.0,1.0,0.9999998901589856,1.0000002591823471,0.1446810547603421,-0.20622947225980148,0.1446810547603421,-0.20622947225980148,-1.311117395002432,-1.3487701608801224,0.03765276587769041,-1.3054906784885725,-1.3536526182906374,0.0481619398020649,51.94918217627012,0.004882457410515073,103.89836435254024,True,193.7028273545849,387.4056547091698,0.26819010793876524,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,176,1.0419826760894075,0.9389534946450734,0.9597088540406739,1.0,1.0,0.9999998901589856,1.0000002591823471,0.041982676089407533,-0.06104650535492662,0.041982676089407533,-0.06104650535492662,-1.337790415949657,-1.3530869289492713,0.0152965129996143,-1.3370786580361833,-1.3536526182906374,0.016573960254454068,26.154844490759867,0.0005656893413661379,52.309688981519734,True,193.7028273545849,387.4056547091698,0.13502562067863794,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,177,1.1514259016263246,0.6710360569530888,0.8684883661098435,1.0,1.0,0.9999998901589856,1.0000002591823471,0.15142590162632463,-0.32896394304691123,0.15142590162632463,-0.32896394304691123,-1.3876049554804588,-1.348113611148929,-0.039491344331529975,-1.3835826821417045,-1.3536526182906374,-0.029930063851067057,8.744287682784245,0.0055390071417085185,17.48857536556849,True,193.7028273545849,387.4056547091698,0.1227220398004159,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,178,1.0857278972704432,0.8816336651061958,0.9210410845240635,1.0,1.0,0.9999998901589856,1.0000002591823471,0.08572789727044317,-0.11836633489380421,0.08572789727044317,-0.11836633489380421,-1.31961900481717,-1.351429073558164,0.03181006874099401,-1.317008756245109,-1.3536526182906374,0.03664386204552844,35.752811315299,0.002223544732473437,71.505622630598,True,193.7028273545849,387.4056547091698,0.18457557797982627,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,179,1.1246826503806981,0.7298278187766997,0.8891397050194614,1.0,1.0,0.9999998901589856,1.0000002591823471,0.12468265038069815,-0.27017218122330033,0.12468265038069815,-0.27017218122330033,-1.3725074629286638,-1.3504539891465024,-0.0220534737821615,-1.3696050396550807,-1.3536526182906374,-0.015952421364443414,3.3983529204620515,0.0031986291441350456,6.796705840924103,True,193.7028273545849,387.4056547091698,0.07902132676490276,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,180,1.0921253722480888,0.8106130830989491,0.9156457906856856,1.0,1.0,0.9999998901589856,1.0000002591823471,0.09212537224808881,-0.18938691690105092,0.09212537224808881,-0.18938691690105092,-1.3560151830961913,-1.3522050987175913,-0.0038100843785999006,-1.3545817227924282,-1.3536526182906374,-0.0009291045017906785,7.811268383029691,0.0014475195730461188,15.622536766059381,True,193.7028273545849,387.4056547091698,0.04988178907624474,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,181,1.0298109346783069,0.9194443397318636,0.9710520313249351,1.0,1.0,0.9999998901589856,1.0000002591823471,0.029810934678306866,-0.08055566026813643,0.029810934678306866,-0.08055566026813643,-1.3598659588410797,-1.3534437455155297,-0.006422213325550077,-1.3596432365351374,-1.3536526182906374,-0.005990618244499923,2.5239789936633934,0.00020887277510772684,5.047957987326787,True,193.7028273545849,387.4056547091698,0.033352680297315605,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,182,1.0985605433061179,0.7772779194485838,0.91028210151304,1.0,1.0,0.9999998901589856,1.0000002591823471,0.09856054330611785,-0.22272208055141618,0.09856054330611785,-0.22272208055141618,-1.3669314635751935,-1.3516766559669615,-0.0152548076082319,-1.3654088397823925,-1.3536526182906374,-0.011756221491754981,3.547937920128602,0.001975962323675917,7.095875840257204,True,193.7028273545849,387.4056547091698,0.07456451616098966,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q8_nu1.5,joint,8,64,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,10435793691755405202,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,4,256,0.0625,183,0.9536791359188601,1.1162277138629513,1.0485707009166245,1.0,1.0,0.9999998901589856,1.0000002591823471,-0.04632086408113989,0.11622771386295128,-0.04632086408113989,0.11622771386295128,-1.3552073851622493,-1.3532862543382844,-0.0019211308239647843,-1.354924723670253,-1.3536526182906374,-0.0012721053796156956,5.2658663160843036,0.00036636395235301045,10.531732632168607,True,193.7028273545849,387.4056547091698,0.027185283704944656,True,True,True,False,0.15,0.35,5284.884935250905,815.6115954416064,41.98597949060998
