bandwidth,smoothness_true,decay_true,variance_true,model,assumed_bandwidth,population_smoothness_target,population_decay_target,population_variance_target,population_objective,population_index,sample_size,trial,smoothness_estimate,decay_estimate,variance_estimate,sample_objective,smoothness_error_to_target,decay_error_to_target
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,75,3.25,1.3381524316228601,0.7183439743097574,-1.7760025270801894,0.25,0.16897879182018172
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,76,3.25,1.3025076212264866,0.8159401576396187,-1.763843959466001,0.25,0.13333398142380815
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,77,2.75,0.9943221825476148,1.3693399135824793,-1.6432494068217887,-0.25,-0.17485145725506357
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,78,3.25,1.3381524316228601,0.8998914444079008,-1.6633397213098768,0.25,0.16897879182018172
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,79,2.75,1.0494886768664426,0.9407007905286725,-1.7339099854195452,-0.25,-0.11968496293623576
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,80,2.75,1.0494886768664426,1.0189233902439252,-1.6939716205467428,-0.25,-0.11968496293623576
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,81,3.5,1.5315534573293854,0.6348431185830838,-1.7283032336513857,0.5,0.362379817526707
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,82,4.0,1.6607646932939115,0.8004959791126738,-1.7137091949531307,1.0,0.4915910534912331
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,83,3.25,1.2678122934736207,0.9769346607752245,-1.7257233823804938,0.25,0.09863865367094227
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,84,3.5,1.4123951467232176,1.0340032800654906,-1.642262354771781,0.5,0.24322150692053923
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,85,3.5,1.374772708486752,1.1358522795089956,-1.6487549621526862,0.5,0.20559906868407363
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,86,3.25,1.3025076212264866,0.8043217137831226,-1.7710148021579624,0.25,0.13333398142380815
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,87,3.0,1.1691736398026784,0.9797553453489999,-1.7059602197060082,0.0,0.0
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,88,2.75,1.1691736398026784,0.606884167103388,-1.7625648427153013,-0.25,0.0
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,89,4.0,1.6607646932939115,0.7528570276969121,-1.744387279922392,1.0,0.4915910534912331
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,90,4.0,1.7062136731238415,0.6566162744309572,-1.757644844012359,1.0,0.5370400333211631
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,91,3.25,1.3381524316228601,0.7102001942379509,-1.7817033436690841,0.25,0.16897879182018172
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,92,2.75,1.0215330987006,1.0625096715110605,-1.7214166562611481,-0.25,-0.14764054110207847
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,93,3.25,1.234041156679995,0.9816688127983445,-1.7755970902200304,0.25,0.06486751687731651
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,94,3.25,1.234041156679995,1.1344064810734316,-1.7032916525444413,0.25,0.06486751687731651
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,95,3.5,1.4510471717780122,0.6548327292513084,-1.8176185559307614,0.5,0.2818735319753338
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,96,3.0,1.1077158914918732,1.1238310006638048,-1.7384334409779694,0.0,-0.061457748310805194
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,97,3.0,1.0494886768664426,1.419850148158434,-1.7238927024219515,0.0,-0.11968496293623576
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,98,3.25,1.2678122934736207,1.0461644179063494,-1.6914903587995394,0.25,0.09863865367094227
0.35,2.5,1.0,1.0,point_support,0.0,3.0,1.1691736398026784,0.9331075744874833,-1.730351419273851,748,16,99,3.0,1.2011695928643287,0.8808610700936,-1.7091308926623845,0.0,0.03199595306165026
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,0,0.75,1.7529064232337652,0.8447177232042447,-0.36098377923628944,0.25,0.7529064232337652
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,1,0.4,0.7798288498981364,0.9730979845991867,-0.4044364115239625,-0.09999999999999998,-0.2201711501018636
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,2,1.0,1.9528100000134903,0.8950492844645401,-0.3564843755174173,0.5,0.9528100000134903
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,3,0.5,1.1691736398026784,0.9887711461443471,-0.3308019644783805,0.0,0.1691736398026784
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,4,0.6,0.9678360925983294,1.2520502272787881,-0.31409849889696395,0.09999999999999998,-0.03216390740167063
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,5,0.6,1.4907569596297852,0.7706134030118668,-0.41852885206939905,0.09999999999999998,0.49075695962978516
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,6,0.4,0.8687614787620717,1.0853744596424646,-0.32353453313515856,-0.09999999999999998,-0.13123852123792834
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,7,0.5,0.9420555214166172,1.0714019499609486,-0.35080780738484973,0.0,-0.05794447858338281
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,8,0.4,0.9678360925983294,0.859945465906728,-0.4154495464544946,-0.09999999999999998,-0.03216390740167063
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,9,0.4,0.9943221825476148,0.9421524582602332,-0.3639856387866979,-0.09999999999999998,-0.005677817452385159
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,10,0.9,1.7062136731238415,0.9197705734239805,-0.3690069305819069,0.4,0.7062136731238415
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,11,1.1,2.1175610196387638,0.7353886370268795,-0.4469640874489992,0.6000000000000001,1.1175610196387638
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,12,0.5,0.7,1.2245375950048185,-0.3805413573104506,0.0,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,13,0.4,0.9169616758649349,0.917111672911076,-0.3952752081381158,-0.09999999999999998,-0.08303832413506507
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,14,0.4,0.8456199909477188,1.1260788338355823,-0.31154021502575413,-0.09999999999999998,-0.15438000905228122
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,15,0.5,0.9943221825476148,1.1067897670990499,-0.318634218752622,0.0,-0.005677817452385159
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,16,0.4,0.8456199909477188,0.9972824399714095,-0.3722716144519955,-0.09999999999999998,-0.15438000905228122
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,17,0.4,0.7,1.0553495600945242,-0.391787687578129,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,18,0.6,1.2011695928643287,0.9306373051656905,-0.38731392506655715,0.09999999999999998,0.20116959286432867
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,19,0.5,0.8230949306239412,1.0782226027993895,-0.38975899947478876,0.0,-0.17690506937605877
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,20,0.4,0.8456199909477188,0.9054783148629549,-0.4205569598986948,-0.09999999999999998,-0.15438000905228122
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,21,0.5,0.9678360925983294,0.9321999433185804,-0.412363225094329,0.0,-0.03216390740167063
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,22,0.5,1.0,0.9544551952802578,-0.3910268607852396,0.0,0.0
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,23,0.6,1.0215330987006,1.3233845677108864,-0.26661990412964665,0.09999999999999998,0.02153309870059994
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,24,0.4,1.078209295686945,0.9627904754815304,-0.33650085486398507,-0.09999999999999998,0.0782092956869449
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,25,0.5,1.0,1.029674536384929,-0.35309818796178327,0.0,0.0
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,26,0.4,0.8011698778071068,0.9118362019397009,-0.4302135375823688,-0.09999999999999998,-0.1988301221928932
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,27,0.5,1.0215330987006,1.0848885656719054,-0.32087753971684196,0.0,0.02153309870059994
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,28,0.4,0.9678360925983294,0.8695884618112321,-0.4098740005384722,-0.09999999999999998,-0.03216390740167063
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,29,0.5,0.7388370557360368,1.1838468457361448,-0.378874335103343,0.0,-0.26116294426396325
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,30,0.5,1.234041156679995,0.8738321835768441,-0.3791509854743701,0.0,0.23404115667999492
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,31,0.5,0.7,1.3154920798971592,-0.34471760650685024,0.0,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,32,0.5,0.8456199909477188,1.2141720997791228,-0.3217103955361229,0.0,-0.15438000905228122
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,33,0.6,1.374772708486752,1.0269197167136457,-0.2970723177357013,0.09999999999999998,0.37477270848675204
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,34,0.4,0.9169616758649349,1.0380914095609715,-0.333320269409337,-0.09999999999999998,-0.08303832413506507
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,35,0.5,0.7,1.3170194403263584,-0.3441374150855224,0.0,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,36,0.75,1.4123951467232176,0.8677794896892093,-0.42160110260790595,0.25,0.41239514672321764
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,37,0.4,0.9943221825476148,0.8722453516385815,-0.4025338167251278,-0.09999999999999998,-0.005677817452385159
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,38,0.4,0.7,0.9449868746855686,-0.4470158322967014,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,39,0.5,1.2011695928643287,0.9190684600387751,-0.3605478560586868,0.0,0.20116959286432867
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,40,0.4,0.7,0.9293811141677512,-0.45534190339056513,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,41,0.6,1.1691736398026784,0.9758359363756788,-0.3723853543917901,0.09999999999999998,0.1691736398026784
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,42,0.4,0.7,1.1156187164737295,-0.36401913505469086,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,43,0.75,1.374772708486752,1.048178880786866,-0.3375689758998228,0.25,0.37477270848675204
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,44,0.4,0.8687614787620717,0.8314219334664671,-0.4568059944813061,-0.09999999999999998,-0.13123852123792834
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,45,0.4,0.719156407894156,1.2907508688562404,-0.2839893051271376,-0.09999999999999998,-0.280843592105844
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,46,0.5,0.7798288498981364,1.1896814949935732,-0.35827207037252173,0.0,-0.2201711501018636
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,47,0.5,1.234041156679995,0.8933308146749601,-0.3681166765457351,0.0,0.23404115667999492
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,48,0.6,1.3381524316228601,0.8781715933592972,-0.3831108767504625,0.09999999999999998,0.33815243162286013
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,49,0.6,1.5315534573293854,0.7789919597972691,-0.40619938607464157,0.09999999999999998,0.5315534573293854
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,50,0.4,0.8687614787620717,1.0358550332852625,-0.3468834565153035,-0.09999999999999998,-0.13123852123792834
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,51,0.6,1.1077158914918732,0.9019670483845359,-0.4298534648776047,0.09999999999999998,0.10771589149187322
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,52,0.4,0.7,0.9546324022101819,-0.4419381777701865,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,53,0.5,1.138029973560812,0.9650919564188596,-0.34989488949146175,0.0,0.13802997356081192
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,54,0.4,1.0494886768664426,0.7847182081705705,-0.4441706479621419,-0.09999999999999998,0.04948867686644265
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,55,0.4,0.7798288498981364,0.9767948941249875,-0.40254045406094385,-0.09999999999999998,-0.2201711501018636
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,56,0.4,0.9169616758649349,1.0560233683370004,-0.3247570343498323,-0.09999999999999998,-0.08303832413506507
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,57,0.75,1.374772708486752,0.9296247623130763,-0.3975832332729311,0.25,0.37477270848675204
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,58,0.6,1.138029973560812,1.0314991094299686,-0.3536144859611505,0.09999999999999998,0.13802997356081192
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,59,0.4,0.7,0.8883696660927981,-0.47790737787838333,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,60,0.4,1.0494886768664426,0.8870262460101166,-0.38289570363341796,-0.09999999999999998,0.04948867686644265
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,61,0.4,0.8925362634047809,0.963920893343869,-0.37656941399892485,-0.09999999999999998,-0.10746373659521913
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,62,0.75,1.3381524316228601,0.9646379687080437,-0.38973589795808106,0.25,0.33815243162286013
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,63,0.5,1.0494886768664426,0.9454182592546574,-0.3820773969206305,0.0,0.04948867686644265
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,64,0.6,0.9678360925983294,1.0260608630183516,-0.41362616081606407,0.09999999999999998,-0.03216390740167063
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,65,0.9,1.6165263530222729,0.8717960560333384,-0.4185211666816985,0.4,0.6165263530222729
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,66,0.75,1.4510471717780122,0.9322832048588067,-0.37558823867124924,0.25,0.45104717177801223
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,67,0.4,0.7,1.1316273588046326,-0.3568953432677223,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,68,0.5,0.8925362634047809,0.9115549663655385,-0.4480618121628057,0.0,-0.10746373659521913
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,69,0.4,0.9420555214166172,0.9181737514342835,-0.38863206173892406,-0.09999999999999998,-0.05794447858338281
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,70,1.0,2.175510823400143,0.7070431537982063,-0.4330138590606354,0.5,1.1755108234001428
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,71,0.4,0.8456199909477188,1.0661666466023723,-0.33887616359239314,-0.09999999999999998,-0.15438000905228122
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,72,0.4,0.7,1.1497118979220153,-0.34896801817205625,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,73,0.6,1.138029973560812,0.8248370814358157,-0.4654057756367258,0.09999999999999998,0.13802997356081192
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,74,0.75,1.2678122934736207,1.0752223977517572,-0.35742994829737107,0.25,0.2678122934736207
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,75,0.4,1.0215330987006,1.0035014549979329,-0.3267590227664886,-0.09999999999999998,0.02153309870059994
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,76,0.5,0.719156407894156,1.0808917263238127,-0.43359679423995445,0.0,-0.280843592105844
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,77,0.5,1.1077158914918732,1.0529055726840604,-0.31348896857849007,0.0,0.10771589149187322
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,78,1.0,1.8501603153183177,1.0565312254141936,-0.296407174478974,0.5,0.8501603153183177
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,79,0.4,0.7,0.9646438762136726,-0.43672185486762916,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,80,0.4,0.7590562900317465,1.0601022804033704,-0.36845461315394357,-0.09999999999999998,-0.24094370996825354
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,81,0.4,0.7,1.1254089416943704,-0.35965047522684657,-0.09999999999999998,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,82,0.4,0.7798288498981364,1.1139864023430888,-0.33682869475121635,-0.09999999999999998,-0.2201711501018636
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,83,0.75,1.7062136731238415,0.7186611681472935,-0.45010656506105806,0.25,0.7062136731238415
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,84,0.5,1.2011695928643287,0.892356518799363,-0.37529529413797924,0.0,0.20116959286432867
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,85,0.4,0.8687614787620717,0.9182045647903185,-0.4071645967697809,-0.09999999999999998,-0.13123852123792834
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,86,0.6,1.3381524316228601,1.0140760028831817,-0.31116531489636523,0.09999999999999998,0.33815243162286013
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,87,0.6,0.9169616758649349,1.100799616731036,-0.39884989202427124,0.09999999999999998,-0.08303832413506507
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,88,0.5,0.9678360925983294,0.8692742178909125,-0.44730757107472885,0.0,-0.03216390740167063
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,89,0.9,1.800876981010554,0.8381530454098015,-0.3939675882607271,0.4,0.800876981010554
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,90,0.6,1.573466404101252,0.8722079791033922,-0.34299561884603114,0.09999999999999998,0.573466404101252
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,91,0.5,0.8456199909477188,1.1271523052645214,-0.3588944340583282,0.0,-0.15438000905228122
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,92,0.4,0.719156407894156,1.1204215076135582,-0.3547488837910827,-0.09999999999999998,-0.280843592105844
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,93,0.4,0.8925362634047809,0.9778011768839381,-0.36942085232342214,-0.09999999999999998,-0.10746373659521913
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,94,0.6,1.374772708486752,0.9392665815791228,-0.34168216567856446,0.09999999999999998,0.37477270848675204
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,95,0.5,0.7,1.0800084986967111,-0.44333855181115367,0.0,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,96,0.6,1.9528100000134903,0.7578397355234132,-0.368747060350908,0.09999999999999998,0.9528100000134903
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,97,0.9,1.7529064232337652,0.963288851762261,-0.3349849670676154,0.4,0.7529064232337652
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,98,0.5,0.7,1.1517030296542496,-0.41120213580428877,0.0,-0.30000000000000004
0.5,0.5,1.0,1.0,support_aware,0.5,0.5,1.0,0.9999999999999999,-0.3677195720696582,66,16,99,0.5,1.138029973560812,1.0830972891492832,-0.29221654571598477,0.0,0.13802997356081192
0.5,0.5,1.0,1.0,partial_support,0.375,0.75,1.2011695928643287,0.8601389934943233,-0.3673725883904352,177,16,0,1.25,2.175510823400143,0.7303142927185701,-0.3601397112171315,0.5,0.9743412305358141
0.5,0.5,1.0,1.0,partial_support,0.375,0.75,1.2011695928643287,0.8601389934943233,-0.3673725883904352,177,16,1,0.75,1.1691736398026784,0.8175536115934318,-0.4048394367188749,0.0,-0.03199595306165026
0.5,0.5,1.0,1.0,partial_support,0.375,0.75,1.2011695928643287,0.8601389934943233,-0.3673725883904352,177,16,2,1.5,2.296211444975489,0.8068320975293302,-0.35715081549453354,0.75,1.0950418521111602
0.5,0.5,1.0,1.0,partial_support,0.375,0.75,1.2011695928643287,0.8601389934943233,-0.3673725883904352,177,16,3,0.75,1.3381524316228601,0.8422958535202262,-0.3315662758644955,0.0,0.13698283875853146
0.5,0.5,1.0,1.0,partial_support,0.375,0.75,1.2011695928643287,0.8601389934943233,-0.3673725883904352,177,16,4,1.0,1.374772708486752,1.0889112742842064,-0.3140060725029633,0.25,0.17360311562242337
0.5,0.5,1.0,1.0,partial_support,0.375,0.75,1.2011695928643287,0.8601389934943233,-0.3673725883904352,177,16,5,1.1,2.006251178442126,0.641392471152619,-0.4189480797523071,0.3500000000000001,0.8050815855777975
