aspect_ratio,angle_degrees,smoothness,bandwidth,decay_true,decay_pseudo,decay_shift,implied_range_ratio,variance_factor,smoothed_correlation,asymptotic_scale,leading_coefficient,directional_contrast_coefficient_to_minor,leading_shift,coefficient_ratio,directional_kernel_variance,kernel_total_variance,support_radius,quadrature_order
1.0,25.0,1.5,0.0135073843059079,1.0,0.9998920107979302,0.0001079892020697,1.000108000864997,0.9999277640735968,0.7357986093501174,0.0001824494307874,0.6000000000000001,0.0,0.0001094696584724,0.9864761028455672,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.0182499322573664,1.0,0.9998038012426124,0.0001961987573877,1.0001962372588942,0.9998686065666332,0.735831059831648,0.0003330600273984,0.6000000000000001,0.0,0.000199836016439,0.9817987812400016,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.024657625773836,1.0,0.9996441252007898,0.0003558747992101,1.0003560014911694,0.9997613020871144,0.7358898013623812,0.0006079985088025,0.6000000000000001,0.0,0.0003647991052815,0.9755363816902402,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.0333151104468964,1.0,0.9993559198074058,0.0006440801925942,1.0006444952992506,0.9995670992187712,0.7359958261878182,0.0011098965840889,0.6000000000000001,0.0,0.0006659379504533,0.9671774857638648,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.0450123054940112,1.0,0.998837745066538,0.0011622549334621,1.0011636073418355,0.9992166822598022,0.7361864519419868,0.0020261076458861,0.6000000000000001,0.0,0.0012156645875317,0.956065468536807,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.0608164769291628,1.0,0.997910920161718,0.0020890798382818,1.0020934532292154,0.9985869563736728,0.7365274113067602,0.0036986438660754,0.6000000000000001,0.0,0.0022191863196452,0.9413719883672692,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.0821696161856783,1.0,0.9962645694306502,0.0037354305693497,1.0037494363284287,0.9974614593770252,0.7371330672515205,0.0067518458241016,0.6000000000000001,0.0,0.004051107494461,0.922076388853454,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.1110200091328213,1.0,0.9933667443264884,0.0066332556735115,1.0066775495670623,0.995464609288069,0.7381991027786191,0.0123254424278517,0.6000000000000001,0.0,0.007395265456711,0.8969597795156962,0.2,0.4,1.4142135623730951,96
1.0,25.0,1.5,0.15,1.0,0.9883275599847752,0.0116724400152249,1.0118102949748813,0.9919565875391368,0.7400528349739492,0.0225,0.6000000000000001,0.0,0.0135,0.8646251863129583,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.003,1.0,0.9999946163615608,5.383638439271365e-06,1.000005383667423,0.9999964081898268,0.7357608628727853,9e-06,0.6000000000000001,0.0,5.400000000000001e-06,0.996970081346549,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0040533233920169,1.0,0.9999901826609052,9.817339094886355e-06,1.000009817435476,0.999993448417487,0.7357624939401047,1.6429430520271774e-05,0.6000000000000001,0.0,9.857658312163068e-06,0.9959098585079824,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0054764768400905,1.0,0.999982104247521,1.7895752479013538e-05,1.0000178960727426,0.999988053043896,0.7357654658223056,2.9991798580048604e-05,0.6000000000000001,0.0,1.7995079148029164e-05,0.9944803427537852,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0073993105605927,1.0,0.9999673947125888,3.260528741111379e-05,1.0000326063505505,0.9999782227086308,0.7357708771577947,5.474979677209931e-05,0.6000000000000001,0.0,3.284987806325959e-05,0.9925542904093956,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0099972661933495,1.0,0.999940634767326,5.936523267402461e-05,1.0000593687571142,0.999960323951534,0.7357807215914932,9.99453313406894e-05,0.6000000000000001,0.0,5.996719880441365e-05,0.9899617433798702,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0135073843059079,1.0,0.999892010743632,0.000107989256368,1.000108000919307,0.9999277640735968,0.7357986093700929,0.0001824494307874,0.6000000000000001,0.0,0.0001094696584724,0.986476598857278,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0182499322573664,1.0,0.9998038010617182,0.0001961989382818,1.0001962374398592,0.9998686065666332,0.7358310598981951,0.0003330600273984,0.6000000000000001,0.0,0.000199836016439,0.9817996864525892,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.024657625773836,1.0,0.9996441245982932,0.0003558754017067,1.000356002094095,0.9997613020871144,0.7358898015840273,0.0006079985088025,0.6000000000000001,0.0,0.0003647991052815,0.9755380332749052,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0333151104468964,1.0,0.9993559178015748,0.0006440821984252,1.000644497307668,0.9995670992187712,0.7359958269257223,0.0011098965840889,0.6000000000000001,0.0,0.0006659379504533,0.9671804978028326,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0450123054940112,1.0,0.9988377383940774,0.0011622616059225,1.0011636140298337,0.9992166822598022,0.736186454396646,0.0020261076458861,0.6000000000000001,0.0,0.0012156645875317,0.9560709572715628,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0608164769291628,1.0,0.997910897998302,0.0020891020016979,1.0020934754855253,0.9985869563736728,0.7365274194602075,0.0036986438660754,0.6000000000000001,0.0,0.0022191863196452,0.9413819755485646,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.0821696161856783,1.0,0.9962644960118486,0.0037355039881513,1.0037495102988263,0.9974614593770252,0.7371330942605991,0.0067518458241016,0.6000000000000001,0.0,0.004051107494461,0.9220945119967412,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.1110200091328213,1.0,0.9933665023388006,0.0066334976611993,1.0066777947973695,0.995464609288069,0.738199191798947,0.0123254424278517,0.6000000000000001,0.0,0.007395265456711,0.8969925014902073,0.2,0.4,1.4142135623730951,96
1.0,30.0,1.5,0.15,1.0,0.988326769851446,0.0116732301485539,1.0118111038824826,0.9919565875391368,0.7400531256277992,0.0225,0.6000000000000001,0.0,0.0135,0.8646837147076981,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.003,1.0,0.9999946163614528,5.383638547185043e-06,1.000005383667531,0.9999964081898268,0.7357608628728248,9e-06,0.6000000000000001,0.0,5.400000000000001e-06,0.9969701013305634,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0040533233920169,1.0,0.9999901826605446,9.817339455375771e-06,1.0000098174358365,0.999993448417487,0.7357624939402373,1.6429430520271774e-05,0.6000000000000001,0.0,9.857658312163068e-06,0.9959098950774602,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0054764768400905,1.0,0.9999821042463244,1.7895753675722936e-05,1.0000178960739394,0.999988053043896,0.7357654658227459,2.9991798580048604e-05,0.6000000000000001,0.0,1.7995079148029164e-05,0.9944804092558212,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0073993105605927,1.0,0.9999673947086016,3.260529139825774e-05,1.000032606354538,0.9999782227086308,0.7357708771592614,5.474979677209931e-05,0.6000000000000001,0.0,3.284987806325959e-05,0.9925544117840912,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0099972661933495,1.0,0.9999406347540398,5.936524596017456e-05,1.0000593687704018,0.999960323951534,0.7357807215963807,9.99453313406894e-05,0.6000000000000001,0.0,5.996719880441365e-05,0.9899619649368252,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0135073843059079,1.0,0.9998920106993672,0.0001079893006329,1.0001080009635814,0.9999277640735968,0.7357986093863768,0.0001824494307874,0.6000000000000001,0.0,0.0001094696584724,0.9864770032152133,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0182499322573664,1.0,0.999803800914252,0.0001961990857478,1.0001962375873832,0.9998686065666332,0.7358310599524449,0.0003330600273984,0.6000000000000001,0.0,0.000199836016439,0.9818004243878324,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.024657625773836,1.0,0.9996441241071344,0.0003558758928656,1.0003560025856038,0.9997613020871144,0.7358898017647147,0.0006079985088025,0.6000000000000001,0.0,0.0003647991052815,0.9755393796567472,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0333151104468964,1.0,0.9993559161664036,0.0006440838335964,1.0006444989449477,0.9995670992187712,0.7359958275272678,0.0011098965840889,0.6000000000000001,0.0,0.0006659379504533,0.9671829532436428,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0450123054940112,1.0,0.9988377329546276,0.0011622670453724,1.0011636194819498,0.9992166822598022,0.7361864563977066,0.0020261076458861,0.6000000000000001,0.0,0.0012156645875317,0.9560754317375844,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0608164769291628,1.0,0.9979108799303948,0.0020891200696051,1.0020934936291614,0.9985869563736728,0.7365274261070045,0.0036986438660754,0.6000000000000001,0.0,0.0022191863196452,0.941390117229599,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.0821696161856783,1.0,0.9962644361589182,0.0037355638410817,1.00374957060144,0.9974614593770252,0.7371331162791079,0.0067518458241016,0.6000000000000001,0.0,0.004051107494461,0.9221092864579152,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.1110200091328213,1.0,0.99336630505371,0.00663369494629,1.0066779947261564,0.995464609288069,0.738199264374472,0.0123254424278517,0.6000000000000001,0.0,0.007395265456711,0.8970191787057668,0.2,0.4,1.4142135623730951,96
1.0,35.0,1.5,0.15,1.0,0.9883261255699622,0.0116738744300377,1.011811763473626,0.9919565875391368,0.7400533626294359,0.0225,0.6000000000000001,0.0,0.0135,0.8647314392620559,0.2,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.003,1.0,0.9999946163613824,5.3836386176842055e-06,1.0000053836676015,0.9999964081898268,0.7357608628728507,9e-06,0.6,-2.775557561562892e-17,5.4e-06,0.996970114385964,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0040533233920169,1.0,0.9999901826603116,9.817339688522608e-06,1.0000098174360696,0.999993448417487,0.7357624939403231,1.6429430520271774e-05,0.6,-2.775557561562892e-17,9.857658312163063e-06,0.9959099187288012,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0054764768400905,1.0,0.9999821042455438,1.7895754456209723e-05,1.00001789607472,0.999988053043896,0.735765465823033,2.9991798580048604e-05,0.6,-2.775557561562892e-17,1.799507914802916e-05,0.9944804526280556,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0073993105605927,1.0,0.9999673947059996,3.2605294000398466e-05,1.0000326063571403,0.9999782227086308,0.7357708771602187,5.474979677209931e-05,0.6,-2.775557561562892e-17,3.2849878063259583e-05,0.9925544909971928,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0099972661933495,1.0,0.9999406347453692,5.936525463090536e-05,1.0000593687790735,0.999960323951534,0.7357807215995704,9.99453313406894e-05,0.6,-2.775557561562892e-17,5.996719880441364e-05,0.9899621095280512,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0135073843059079,1.0,0.9998920106704756,0.0001079893295242,1.000108000992479,0.9999277640735968,0.7357986093970054,0.0001824494307874,0.6,-2.775557561562892e-17,0.0001094696584724,0.9864772671361406,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0182499322573664,1.0,0.9998038008180004,0.0001961991819995,1.0001962376836726,0.9998686065666332,0.7358310599878539,0.0003330600273984,0.6,-2.775557561562892e-17,0.000199836016439,0.981800906041115,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.024657625773836,1.0,0.9996441237865528,0.0003558762134471,1.0003560029064134,0.9997613020871144,0.73588980188265,0.0006079985088025,0.6,-2.775557561562892e-17,0.0003647991052815,0.9755402584457732,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0333151104468964,1.0,0.9993559150991218,0.0006440849008781,1.0006445000136055,0.9995670992187712,0.7359958279198988,0.0011098965840889,0.6,-2.775557561562892e-17,0.0006659379504533,0.9671845559180464,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0450123054940112,1.0,0.998837729404273,0.001162270595727,1.0011636230405716,0.9992166822598022,0.7361864577038081,0.0020261076458861,0.6,-2.775557561562892e-17,0.0012156645875317,0.9560783522426336,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0608164769291628,1.0,0.9979108681373454,0.0020891318626545,1.00209350547164,0.9985869563736728,0.7365274304454156,0.0036986438660754,0.6,-2.775557561562892e-17,0.0022191863196452,0.9413954313617752,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.0821696161856783,1.0,0.9962643970920269,0.0037356029079732,1.0037496099618506,0.9974614593770252,0.7371331306509136,0.0067518458241016,0.6,-2.775557561562892e-17,0.004051107494461,0.9221189299668948,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.1110200091328213,1.0,0.993366176277778,0.0066338237222218,1.006678125227778,0.995464609288069,0.7381993117474428,0.0123254424278517,0.6,-2.775557561562892e-17,0.007395265456711,0.897036591999794,0.1999999999999999,0.4,1.4142135623730951,96
1.0,40.0,1.5,0.15,1.0,0.988325704967974,0.0116742950320259,1.0118121940705815,0.9919565875391368,0.740053517349634,0.0225,0.6,-2.775557561562892e-17,0.0135,0.8647625949648885,0.1999999999999999,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.003,1.0,0.999994616361358,5.383638642109112e-06,1.000005383667626,0.9999964081898268,0.7357608628728597,9e-06,0.6000000000000001,0.0,5.400000000000001e-06,0.9969701189090948,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0040533233920169,1.0,0.9999901826602298,9.817339770235025e-06,1.0000098174361514,0.999993448417487,0.7357624939403532,1.6429430520271774e-05,0.6000000000000001,0.0,9.857658312163068e-06,0.9959099270180328,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0054764768400905,1.0,0.9999821042452725,1.7895754727659252e-05,1.0000178960749917,0.999988053043896,0.735765465823133,2.9991798580048604e-05,0.6000000000000001,0.0,1.7995079148029164e-05,0.9944804677127086,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0073993105605927,1.0,0.9999673947050962,3.260529490378694e-05,1.0000326063580438,0.9999782227086308,0.7357708771605511,5.474979677209931e-05,0.6000000000000001,0.0,3.284987806325959e-05,0.9925545184977048,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0099972661933495,1.0,0.9999406347423576,5.936525764249634e-05,1.0000593687820856,0.999960323951534,0.7357807216006785,9.99453313406894e-05,0.6000000000000001,0.0,5.996719880441365e-05,0.9899621597486892,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0135073843059079,1.0,0.9998920106604408,0.0001079893395591,1.000108001002516,0.9999277640735968,0.735798609400697,0.0001824494307874,0.6000000000000001,0.0,0.0001094696584724,0.9864773588041148,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0182499322573664,1.0,0.9998038007845724,0.0001961992154274,1.0001962377171136,0.9998686065666332,0.7358310600001513,0.0003330600273984,0.6000000000000001,0.0,0.000199836016439,0.9818010733179036,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.024657625773836,1.0,0.9996441236752156,0.0003558763247845,1.00035600301783,0.9997613020871144,0.7358898019236086,0.0006079985088025,0.6000000000000001,0.0,0.0003647991052815,0.9755405636476832,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0333151104468964,1.0,0.999355914728458,0.0006440852715419,1.0006445003847473,0.9995670992187712,0.7359958280562584,0.0011098965840889,0.6000000000000001,0.0,0.0006659379504533,0.9671851125220386,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0450123054940112,1.0,0.998837728171246,0.0011622718287539,1.0011636242764697,0.9992166822598022,0.7361864581574129,0.0020261076458861,0.6000000000000001,0.0,0.0012156645875317,0.9560793665247928,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0608164769291628,1.0,0.9979108640416516,0.0020891359583484,1.0020935095845005,0.9985869563736728,0.7365274319521339,0.0036986438660754,0.6000000000000001,0.0,0.0022191863196452,0.9413972769453832,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.0821696161856783,1.0,0.9962643835241144,0.0037356164758856,1.0037496236317025,0.9974614593770252,0.7371331356422347,0.0067518458241016,0.6000000000000001,0.0,0.004051107494461,0.9221222791528564,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.1110200091328213,1.0,0.99336613155303,0.0066338684469701,1.0066781705518777,0.995464609288069,0.7381993282003947,0.0123254424278517,0.6000000000000001,0.0,0.007395265456711,0.8970426397540632,0.2,0.4,1.4142135623730951,96
1.0,45.0,1.5,0.15,1.0,0.9883255588801694,0.0116744411198306,1.0118123436300266,0.9919565875391368,0.7400535710886429,0.0225,0.6000000000000001,0.0,0.0135,0.8647734162837499,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.003,1.0,0.9999946163613824,5.383638617573183e-06,1.0000053836676013,0.9999964081898268,0.7357608628728508,9e-06,0.6000000000000001,0.0,5.400000000000001e-06,0.9969701143654042,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0040533233920169,1.0,0.9999901826603104,9.817339689521807e-06,1.0000098174360703,0.999993448417487,0.7357624939403233,1.6429430520271774e-05,0.6000000000000001,0.0,9.857658312163068e-06,0.9959099188301638,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0054764768400905,1.0,0.9999821042455438,1.7895754456209723e-05,1.00001789607472,0.999988053043896,0.735765465823033,2.9991798580048604e-05,0.6000000000000001,0.0,1.7995079148029164e-05,0.9944804526280552,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0073993105605927,1.0,0.9999673947059996,3.2605294000398466e-05,1.0000326063571403,0.9999782227086308,0.7357708771602187,5.474979677209931e-05,0.6000000000000001,0.0,3.284987806325959e-05,0.9925544909971926,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0099972661933495,1.0,0.9999406347453688,5.936525463134945e-05,1.000059368779074,0.999960323951534,0.7357807215995705,9.99453313406894e-05,0.6000000000000001,0.0,5.996719880441365e-05,0.9899621095354568,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0135073843059079,1.0,0.999892010670475,0.000107989329525,1.00010800099248,0.9999277640735968,0.7357986093970057,0.0001824494307874,0.6000000000000001,0.0,0.0001094696584724,0.9864772671432396,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0182499322573664,1.0,0.9998038008180004,0.0001961991819995,1.0001962376836726,0.9998686065666332,0.7358310599878539,0.0003330600273984,0.6000000000000001,0.0,0.000199836016439,0.9818009060411148,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.024657625773836,1.0,0.9996441237865524,0.0003558762134474,1.0003560029064138,0.9997613020871144,0.7358898018826501,0.0006079985088025,0.6000000000000001,0.0,0.0003647991052815,0.975540258446686,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0333151104468964,1.0,0.9993559150991218,0.0006440849008781,1.0006445000136055,0.9995670992187712,0.7359958279198988,0.0011098965840889,0.6000000000000001,0.0,0.0006659379504533,0.9671845559180462,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0450123054940112,1.0,0.9988377294042718,0.0011622705957281,1.0011636230405727,0.9992166822598022,0.7361864577038085,0.0020261076458861,0.6000000000000001,0.0,0.0012156645875317,0.9560783522435468,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0608164769291628,1.0,0.9979108681373452,0.0020891318626548,1.0020935054716402,0.9985869563736728,0.7365274304454155,0.0036986438660754,0.6000000000000001,0.0,0.0022191863196452,0.9413954313618752,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.0821696161856783,1.0,0.9962643970920266,0.0037356029079733,1.0037496099618506,0.9974614593770252,0.7371331306509135,0.0067518458241016,0.6000000000000001,0.0,0.004051107494461,0.9221189299669222,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.1110200091328213,1.0,0.993366176277778,0.006633823722222,1.006678125227778,0.995464609288069,0.7381993117474429,0.0123254424278517,0.6000000000000001,0.0,0.007395265456711,0.897036591999824,0.2,0.4,1.4142135623730951,96
1.0,50.0,1.5,0.15,1.0,0.988325704967974,0.0116742950320259,1.0118121940705815,0.9919565875391368,0.740053517349634,0.0225,0.6000000000000001,0.0,0.0135,0.8647625949648884,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.003,1.0,0.9999946163614534,5.383638546629932e-06,1.0000053836675304,0.9999964081898268,0.7357608628728247,9e-06,0.6000000000000001,2.775557561562892e-17,5.400000000000001e-06,0.996970101227765,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0040533233920169,1.0,0.9999901826605456,9.817339454487596e-06,1.0000098174358356,0.999993448417487,0.7357624939402371,1.6429430520271774e-05,0.6000000000000001,2.775557561562892e-17,9.857658312163068e-06,0.9959098949873598,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0054764768400905,1.0,0.9999821042463246,1.789575367538987e-05,1.0000178960739392,0.999988053043896,0.7357654658227457,2.9991798580048604e-05,0.6000000000000001,2.775557561562892e-17,1.7995079148029164e-05,0.9944804092373124,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0073993105605927,1.0,0.9999673947086024,3.2605291397480585e-05,1.0000326063545373,0.9999782227086308,0.7357708771592613,5.474979677209931e-05,0.6000000000000001,2.775557561562892e-17,3.284987806325959e-05,0.9925544117604334,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0099972661933495,1.0,0.99994063475404,5.936524595995252e-05,1.0000593687704016,0.999960323951534,0.7357807215963806,9.99453313406894e-05,0.6000000000000001,2.775557561562892e-17,5.996719880441365e-05,0.9899619649331224,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0135073843059079,1.0,0.9998920106993664,0.0001079893006336,1.000108000963582,0.9999277640735968,0.735798609386377,0.0001824494307874,0.6000000000000001,2.775557561562892e-17,0.0001094696584724,0.9864770032212984,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0182499322573664,1.0,0.9998038009142516,0.0001961990857484,1.0001962375873836,0.9998686065666332,0.735831059952445,0.0003330600273984,0.6000000000000001,2.775557561562892e-17,0.000199836016439,0.98180042439061,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.024657625773836,1.0,0.9996441241071344,0.0003558758928656,1.0003560025856038,0.9997613020871144,0.7358898017647146,0.0006079985088025,0.6000000000000001,2.775557561562892e-17,0.0003647991052815,0.9755393796567472,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0333151104468964,1.0,0.9993559161664036,0.0006440838335964,1.0006444989449477,0.9995670992187712,0.7359958275272678,0.0011098965840889,0.6000000000000001,2.775557561562892e-17,0.0006659379504533,0.9671829532436428,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0450123054940112,1.0,0.9988377329546276,0.0011622670453724,1.0011636194819498,0.9992166822598022,0.7361864563977066,0.0020261076458861,0.6000000000000001,2.775557561562892e-17,0.0012156645875317,0.9560754317375844,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0608164769291628,1.0,0.9979108799303946,0.0020891200696053,1.0020934936291617,0.9985869563736728,0.7365274261070046,0.0036986438660754,0.6000000000000001,2.775557561562892e-17,0.0022191863196452,0.941390117229699,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.0821696161856783,1.0,0.9962644361589186,0.0037355638410814,1.0037495706014397,0.9974614593770252,0.7371331162791078,0.0067518458241016,0.6000000000000001,2.775557561562892e-17,0.004051107494461,0.9221092864578332,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.1110200091328213,1.0,0.99336630505371,0.0066336949462899,1.0066779947261562,0.995464609288069,0.7381992643744721,0.0123254424278517,0.6000000000000001,2.775557561562892e-17,0.007395265456711,0.8970191787057517,0.2,0.4,1.4142135623730951,96
1.0,55.0,1.5,0.15,1.0,0.9883261255699622,0.0116738744300377,1.011811763473626,0.9919565875391368,0.7400533626294359,0.0225,0.6000000000000001,2.775557561562892e-17,0.0135,0.8647314392620559,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.003,1.0,0.9999946163615604,5.38363843949341e-06,1.0000053836674232,0.9999964081898268,0.7357608628727852,9e-06,0.6000000000000001,0.0,5.400000000000001e-06,0.9969700813876684,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0040533233920169,1.0,0.9999901826609044,9.817339095663511e-06,1.0000098174354768,0.999993448417487,0.735762493940105,1.6429430520271774e-05,0.6000000000000001,0.0,9.857658312163068e-06,0.9959098585868202,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0054764768400905,1.0,0.999982104247521,1.7895752479013538e-05,1.0000178960727426,0.999988053043896,0.7357654658223056,2.9991798580048604e-05,0.6000000000000001,0.0,1.7995079148029164e-05,0.9944803427537852,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0073993105605927,1.0,0.9999673947125886,3.260528741144686e-05,1.000032606350551,0.9999782227086308,0.7357708771577948,5.474979677209931e-05,0.6000000000000001,0.0,3.284987806325959e-05,0.9925542904195348,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0099972661933495,1.0,0.999940634767326,5.936523267402461e-05,1.0000593687571142,0.999960323951534,0.7357807215914932,9.99453313406894e-05,0.6000000000000001,0.0,5.996719880441365e-05,0.9899617433798702,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0135073843059079,1.0,0.999892010743632,0.000107989256368,1.000108000919307,0.9999277640735968,0.7357986093700929,0.0001824494307874,0.6000000000000001,0.0,0.0001094696584724,0.986476598857278,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0182499322573664,1.0,0.9998038010617172,0.0001961989382828,1.00019623743986,0.9998686065666332,0.7358310598981953,0.0003330600273984,0.6000000000000001,0.0,0.000199836016439,0.9817996864575892,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.024657625773836,1.0,0.9996441245982932,0.0003558754017067,1.000356002094095,0.9997613020871144,0.7358898015840273,0.0006079985088025,0.6000000000000001,0.0,0.0003647991052815,0.9755380332749052,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0333151104468964,1.0,0.9993559178015748,0.0006440821984252,1.000644497307668,0.9995670992187712,0.7359958269257223,0.0011098965840889,0.6000000000000001,0.0,0.0006659379504533,0.9671804978028326,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0450123054940112,1.0,0.9988377383940774,0.0011622616059225,1.0011636140298337,0.9992166822598022,0.736186454396646,0.0020261076458861,0.6000000000000001,0.0,0.0012156645875317,0.9560709572715628,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0608164769291628,1.0,0.9979108979983023,0.0020891020016975,1.0020934754855249,0.9985869563736728,0.7365274194602073,0.0036986438660754,0.6000000000000001,0.0,0.0022191863196452,0.9413819755483644,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.0821696161856783,1.0,0.9962644960118484,0.0037355039881514,1.0037495102988263,0.9974614593770252,0.7371330942605993,0.0067518458241016,0.6000000000000001,0.0,0.004051107494461,0.9220945119967684,0.2,0.4,1.4142135623730951,96
1.0,60.0,1.5,0.1110200091328213,1.0,0.9933665023388004,0.0066334976611995,1.00667779479737,0.995464609288069,0.7381991917989471,0.0123254424278517,0.6000000000000001,0.0,0.007395265456711,0.8969925014902372,0.2,0.4,1.4142135623730951,96
